文件名,文章内容,作文题目,作文分数
qinglihou_200405109513101463.txt,"我曾经在某报纸上看到过这样一篇文章，某市政府出台一项新法令，在公共场所吸烟的人将被罚款，这一措施已经在商业中心开始实施，现在吸烟的地方是越来越少了，这对于帮助青少年养成良好的习惯。
以上材料说明，市政府为了减少人们吸烟这个情况，保证他人健康而制定了，因为吸烟对人健康，以及对大众利益来说都是有非常大的影响的。
据我所知，吸烟将人体健康造成伤害，人要呼吸，呼吸是由肺来进行的。由于烟产生的有害物质进入肺中，导致肺里的某些有害气体无法正常排出体外，而且依附在肺里，从而提高患肺癌的机率。
不仅对吸烟者的健康有害，对于在吸烟者附近吸“二手”烟的人们来说，更加危险据有关医学专家研究，吸二手烟的人来说，患有肺癌的机率要比吸烟患肺癌比率高出了至
少4倍，这大大地危害了人民群众的身体健康。这一法规的出现，不仅对大家来说是件好事，更对青少年有好处，现在绝大多数青少年都在公共场合里吸烟，而不在家里（家中有父母）这样就使得他们在任何地方都没有烟可抽了。
由此可见，这法规出得好，因为吸烟有害健康，而且对环境来说也是个极大的危害，所以请还给我们一片蓝天，也
子孙后代们的健康着想，拒绝吸烟！",吸烟对个人健康和公众利益的影响,85.0
qinglihou_199200008525200015.txt,精美服装公司 季翔  收,一封求职信,0.0
qinglihou_200307217523100095.txt,"现代社会绿色食品成为流行的话题。绿色食品是家喻户晓的一种现代社会现象。不但在父母那一代重视过，而且现代也更重视它。有的人把绿色食品看成有钱人的专利品。我认为这样的想法就是狭隘的想法。那么我们为什么喜欢吃绿色食品呢？
过去，许多农民在农作物的生长过程中，使用化肥和农药，他们重视自己的利益，不重视消费者的健康。如果使用化肥和农药，产量就会大大提高，但农作物会受到不同程度的化学污染，吃了会有害于人的健康，如果不用化肥和农药，农作物的产量又会大大降低。
我认为绿色食品是最重要。所以应该吃绿色食品。
",绿色食品与饥饿,55.0
qinglihou_199505104525100258.txt,"那位是日本关西大学的教授，井上泰山老师。比任何人他给我的影响大。
我从来都不是好学生，不喜欢学习。考上大学以后也每天浪费时间，无聊地过日子。因为我原来不喜欢学习，没考上别的专业，只能上关大中文系，所以肯定对汉语不感兴趣。
二年级的有一天，我有了机会第一次见了井上老师谈话着喝酒。那时老师给我讲他至今的经历、学习汉语的兴趣。他说“我主持一个学习汉语的俱乐部，它名字叫“晚会”。现在很多同学在&quot;晚会&quot;学习，如果你喜欢的话随便来看一看。”
晚会是学生们邀请井上教师开创的学习汉语的俱乐部。活动内容是不定期地聚起来看北京晚报的记事，大家自由地谈论内容，提出自己的意见。有的时候，老师帮助学生们讲解。晚会里井上老师也是跟学生们平等的一个普通的会员。这是井上老师开创晚会活动时的条件。到现在大家都遵守这一条件，跟井上老师一起看北京晚报，提出自己所想的自由的意见，互相尊重别人的想法。
感谢。",记对我影响最大的一个人,55.0
qinglihou_200307212525200019.txt,"我认为还是应该将不挨饿放在第一位。虽然现在社会上越来越多的人关注“绿色食品”，但对人们来说，填饱肚子还是最重要、最优先的事。世界上有那么多正处于饥饿状态的人，他们还会讲“绿色食品”吗？
使用化肥或农药可以大大地增加农作物的收获量，这是事实。那停止使用化肥和农药，马上会导致世界上四十亿的人口为饥饿而受苦吗？肯定不是。虽然世界上某些地方的人正在挨饿，但另一方面，世界上很多地方的人饱食甚至有些人还追求美食，觉得不合自己的口味就不吃，天天都有很多剩余的食品。
说到如何解决这个问题，我认为我们这不挨饿的人首先需要改变自己的意识，不要那样子浪费粮食，如果有了剩余的粮食，不是把它扔掉，而把它捐到世界各地的人们正在受饥饿之苦的地方去。这不只是国家的工作，而是我们个人也要做到的事。另外，还是继续研究如何去减少农药和化肥的使用量，以尽量给自己的后代保留良好的生态环境，这也是我们必需做到的重要的事。
　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　",绿色食品与饥饿,75.0
qinglihou_200307271523200034.txt,"我认为不挨饿是第一位的。虽然随着生活水平的不断提高，人们对食品的要求越来越高，但是全世界还有些贫困地区的孩子和人们却没有吃的东西而饿死。比如说,我们通过媒体常常看到一些非洲国家的孩子和老百姓以及发生战争地区的很多难民都是需要各国的帮助。从人道主义的角度来看,我们应该生产很多的农作物给他们提供吃的食品。
如果有些人反对我的意见的话,我要提出一个折衷的办法。随着科学的发达,我们周围的环境污染越来越严重。而且随着使用过多的农药和化肥,人们的健康也受到了很大的威胁。如果某些人们需要绿色食品的话,政府部门可以为了他们专门生产色食品而提供给他们。比如说,建立一些专门生产绿色食品的工厂和耕地,然后给需要的人们提供绿色食品。
但是,为了满足有一部分的人们的需要,更不能放弃世界各地的快要饿死的可怜的人们,一定要首先考虑避免的挨饿的办法。",绿色食品与饥饿,75.0
qinglihou_200102522522250019.txt,"传说古时候，在一座高山上的一座庙里有一个和尚，他每天都要到山底下自己挑水喝。后来又来了一个和尚，于是两个人就抬水喝。后来又来了第三个和尚，大家都希望别人去山下抬水。于是，人多了，反而没有水喝了。
以上这个故事是妈妈常常说给我们三姐妹听的。她是想通过这个故事来教育我们：无论在国家、社会上，还是在家庭中，人多力量大，只要团结合作，就没有什么事是办不到的。但是，大家都各存私心，生怕自己吃亏，不肯把大家的精力集中在一起，群策群力，集腑成裘，那么，人再多也仅是盘散沙而已，是成不了什么气候的。
国家社会是由人民大众组成的，人活在世界上光靠自己是不行的。我们自出生以来，是靠父母抚养我们，各行各业中的、我们认识的、不认识的人都在为我们生活中的吃穿住行默默地奉献。师长们为培养我们，使我们成为有知识、有文化的人而在辛勤耕耘着。我们既然是在大家的扶持下成长起来的，那我们又为何不能齐心合力，相互协助，为我们美好的将来贡献出我们的一点努力呢？
我将把我熟悉的这个故事转告给更多的人知道。",由“三个和尚没水喝”想到的……,90.0
qinglihou_200510201519100181.txt,"对于流行歌曲，我更倾向于古典歌曲。
首先，流行歌曲通俗易懂，我们可以通过电视、收音机、VCD等媒体了解并喜爱上目前社会的流行音乐，因为在这个忙碌的社会当中，人们闲暇时都会打开收音机听听音乐，陶冶一下自身的空虚来增加自己快乐。
在我看来，目前的流行歌曲虽然朗朗上口节奏轻快，但是真正做好一首好听的流行歌曲并不多，80、90年代的歌星唱的歌曲内容，容易得到他人的共鸣，而现在的歌星则靠长相商业包装再加上媒体的轰炸出现在大家面前，完全没有了我们当初想单纯地听音乐的心情。我之所以更喜欢听古典歌曲是因为它无论音、色、节奏都让我很舒畅。古典音乐不流行的最大原因是，我们生长在这一代，对上一代",我看流行歌曲,50.0
qinglihou_199412124525200062.txt,我父母、兄弟姐妹、朋友、老师等在这二十四年的人生之中，我遇到的人们像星星一样多。可是其中对我影响最大的一个人就是我母亲。我母亲总是告诉我：“你好好做你喜欢做的事。可是别忘了，一旦拿定了主意，你一定要好好做。”小时候，我不太明白她对我经常说的这一句话。可是如今，这一句话对我来说是一种“让我打起精神的武器”。我母亲好像总是按照这一句话来对待人生。她大学毕业以后，在某保险公司工作。因为她会打字，而且喜欢做有关保险材料方面的工作，所以选了这种工作。虽然结婚以后生孩子、照顾孩子等她生活过得忙忙碌碌，可是从来没有发过牢骚，不放弃工作，坚持了三十多年。她再过三年就要退休了。我母亲从来没有说过对工作方面或人和人交际等不满意的事情，而说这世界没有十全十美的公司，也没有十全十美的工作。自己好好做事，那么结果一定会好的。等比较好的话。,记对我影响最大的一个人,85.0
qinglihou_200307302523200014.txt,"我认为不挨饿是第一位。因为，在我们生活中绿色食品不太重要。食品可以吃就行。可是现在在世界上，因缺少粮食而挨饿的人很多。特别是非洲的有些国家最严重。那里的人连水也没有。饿死的人很多。其实，老年人和已经成人也没关系。可是，孩子们呢？孩子的时候，对身体补充营养是最重要的。可是，他们每天连水也没有，那怎么补充营养呢？这是真可怜的孩子。这样的情况下，说什么绿色食品啊？这太过分的吧。我们应该解决这个问题然后才说对健康好的绿色食品。
那我们怎样解决挨饿问题呢？我认为大概两个方面来解决。第一，各个国家每年帮助适量的粮食。其实，这个方法不能解决根本的问题。可是，他们可以免得一时的挨饿。第二，开发那里的地区。给他们提供农耕条件，可以解决自己的挨饿，这样可以他们长期不会挨饿。
再说，绿色食品虽然对身体健康好，可是不能解决挨饿的问题。所以，我想首先解决挨饿的问题，然后研究绿色食品也不会晚。
",绿色食品与饥饿,70.0
